date,borough,complaint_group,request_volume
2022-04-01,Queens,Housing,260
2022-04-01,Queens,Noise,232
2022-04-01,Queens,Other,232
2022-04-01,Queens,Public Safety,55
2022-04-01,Queens,Sanitation,116
2022-04-01,Queens,Street Condition,276
2022-04-01,Queens,Traffic,633
2022-04-01,Queens,Water,75
2022-04-01,Staten Island,Housing,29
2022-04-01,Staten Island,Noise,27
2022-04-01,Staten Island,Other,66
2022-04-01,Staten Island,Public Safety,3
2022-04-01,Staten Island,Sanitation,78
2022-04-01,Staten Island,Street Condition,93
2022-04-01,Staten Island,Traffic,61
2022-04-01,Staten Island,Water,35
2022-04-02,Bronx,Housing,387
2022-04-02,Bronx,Noise,469
2022-04-02,Bronx,Other,73
2022-04-02,Bronx,Public Safety,28
2022-04-02,Bronx,Sanitation,39
2022-04-02,Bronx,Street Condition,60
2022-04-02,Bronx,Traffic,391
2022-04-02,Bronx,Water,27
2022-04-02,Brooklyn,Housing,352
2022-04-02,Brooklyn,Noise,524
2022-04-02,Brooklyn,Other,208
2022-04-02,Brooklyn,Public Safety,59
2022-04-02,Brooklyn,Sanitation,146
2022-04-02,Brooklyn,Street Condition,97
2022-04-02,Brooklyn,Traffic,553
2022-04-02,Brooklyn,Water,59
2022-04-02,Manhattan,Housing,232
2022-04-02,Manhattan,Noise,847
2022-04-02,Manhattan,Other,165
2022-04-02,Manhattan,Public Safety,115
2022-04-02,Manhattan,Sanitation,52
2022-04-02,Manhattan,Street Condition,71
2022-04-02,Manhattan,Traffic,202
2022-04-02,Manhattan,Water,29
2022-04-02,Queens,Housing,211
2022-04-02,Queens,Noise,407
2022-04-02,Queens,Other,172
2022-04-02,Queens,Public Safety,46
2022-04-02,Queens,Sanitation,107
2022-04-02,Queens,Street Condition,119
2022-04-02,Queens,Traffic,623
2022-04-02,Queens,Water,68
2022-04-02,Staten Island,Housing,14
2022-04-02,Staten Island,Noise,46
2022-04-02,Staten Island,Other,34
2022-04-02,Staten Island,Public Safety,1
2022-04-02,Staten Island,Sanitation,52
2022-04-02,Staten Island,Street Condition,35
2022-04-02,Staten Island,Traffic,50
2022-04-02,Staten Island,Water,20
2022-04-03,Bronx,Housing,437
2022-04-03,Bronx,Noise,477
2022-04-03,Bronx,Other,51
2022-04-03,Bronx,Public Safety,18
2022-04-03,Bronx,Sanitation,45
2022-04-03,Bronx,Street Condition,29
2022-04-03,Bronx,Traffic,294
2022-04-03,Bronx,Water,34
2022-04-03,Brooklyn,Housing,367
2022-04-03,Brooklyn,Noise,462
2022-04-03,Brooklyn,Other,149
2022-04-03,Brooklyn,Public Safety,50
2022-04-03,Brooklyn,Sanitation,136
2022-04-03,Brooklyn,Street Condition,73
2022-04-03,Brooklyn,Traffic,637
2022-04-03,Brooklyn,Water,51
2022-04-03,Manhattan,Housing,209
2022-04-03,Manhattan,Noise,498
2022-04-03,Manhattan,Other,136
2022-04-03,Manhattan,Public Safety,102
2022-04-03,Manhattan,Sanitation,66
2022-04-03,Manhattan,Street Condition,61
2022-04-03,Manhattan,Traffic,166
2022-04-03,Manhattan,Water,14
2022-04-03,Queens,Housing,149
2022-04-03,Queens,Noise,320
2022-04-03,Queens,Other,128
2022-04-03,Queens,Public Safety,39
2022-04-03,Queens,Sanitation,67
2022-04-03,Queens,Street Condition,152
2022-04-03,Queens,Traffic,602
2022-04-03,Queens,Water,37
2022-04-03,Staten Island,Housing,10
2022-04-03,Staten Island,Noise,30
2022-04-03,Staten Island,Other,28
2022-04-03,Staten Island,Public Safety,8
2022-04-03,Staten Island,Sanitation,53
2022-04-03,Staten Island,Street Condition,33
2022-04-03,Staten Island,Traffic,37
2022-04-03,Staten Island,Water,6
2022-04-04,Bronx,Housing,634
2022-04-04,Bronx,Noise,502
2022-04-04,Bronx,Other,115
2022-04-04,Bronx,Public Safety,23
2022-04-04,Bronx,Sanitation,69
2022-04-04,Bronx,Street Condition,135
2022-04-04,Bronx,Traffic,334
2022-04-04,Bronx,Water,53
2022-04-04,Brooklyn,Housing,583
2022-04-04,Brooklyn,Noise,352
2022-04-04,Brooklyn,Other,282
2022-04-04,Brooklyn,Public Safety,99
2022-04-04,Brooklyn,Sanitation,193
2022-04-04,Brooklyn,Street Condition,187
2022-04-04,Brooklyn,Traffic,751
2022-04-04,Brooklyn,Water,104
2022-04-04,Manhattan,Housing,410
2022-04-04,Manhattan,Noise,396
2022-04-04,Manhattan,Other,272
2022-04-04,Manhattan,Public Safety,153
2022-04-04,Manhattan,Sanitation,90
2022-04-04,Manhattan,Street Condition,131
2022-04-04,Manhattan,Traffic,227
2022-04-04,Manhattan,Water,54
2022-04-04,Queens,Housing,233
2022-04-04,Queens,Noise,232
2022-04-04,Queens,Other,250
2022-04-04,Queens,Public Safety,73
2022-04-04,Queens,Sanitation,94
2022-04-04,Queens,Street Condition,245
2022-04-04,Queens,Traffic,671
2022-04-04,Queens,Water,85
2022-04-04,Staten Island,Housing,29
2022-04-04,Staten Island,Noise,39
2022-04-04,Staten Island,Other,52
2022-04-04,Staten Island,Public Safety,3
2022-04-04,Staten Island,Sanitation,79
2022-04-04,Staten Island,Street Condition,77
2022-04-04,Staten Island,Traffic,64
2022-04-04,Staten Island,Water,30
2022-04-05,Bronx,Housing,683
2022-04-05,Bronx,Noise,229
2022-04-05,Bronx,Other,126
2022-04-05,Bronx,Public Safety,27
2022-04-05,Bronx,Sanitation,94
2022-04-05,Bronx,Street Condition,200
2022-04-05,Bronx,Traffic,345
2022-04-05,Bronx,Water,51
2022-04-05,Brooklyn,Housing,499
2022-04-05,Brooklyn,Noise,311
2022-04-05,Brooklyn,Other,308
2022-04-05,Brooklyn,Public Safety,91
2022-04-05,Brooklyn,Sanitation,187
2022-04-05,Brooklyn,Street Condition,184
2022-04-05,Brooklyn,Traffic,723
2022-04-05,Brooklyn,Water,119
2022-04-05,Manhattan,Housing,407
2022-04-05,Manhattan,Noise,394
2022-04-05,Manhattan,Other,274
2022-04-05,Manhattan,Public Safety,178
2022-04-05,Manhattan,Sanitation,80
2022-04-05,Manhattan,Street Condition,130
2022-04-05,Manhattan,Traffic,235
2022-04-05,Manhattan,Water,47
2022-04-05,Queens,Housing,258
2022-04-05,Queens,Noise,242
2022-04-05,Queens,Other,246
2022-04-05,Queens,Public Safety,66
2022-04-05,Queens,Sanitation,137
2022-04-05,Queens,Street Condition,256
2022-04-05,Queens,Traffic,722
2022-04-05,Queens,Water,115
2022-04-05,Staten Island,Housing,25
2022-04-05,Staten Island,Noise,38
2022-04-05,Staten Island,Other,59
2022-04-05,Staten Island,Public Safety,8
2022-04-05,Staten Island,Sanitation,72
2022-04-05,Staten Island,Street Condition,83
2022-04-05,Staten Island,Traffic,61
2022-04-05,Staten Island,Water,36
2022-04-06,Bronx,Housing,629
2022-04-06,Bronx,Noise,206
2022-04-06,Bronx,Other,101
2022-04-06,Bronx,Public Safety,17
2022-04-06,Bronx,Sanitation,65
2022-04-06,Bronx,Street Condition,158
2022-04-06,Bronx,Traffic,327
2022-04-06,Bronx,Water,56
2022-04-06,Brooklyn,Housing,524
2022-04-06,Brooklyn,Noise,243
2022-04-06,Brooklyn,Other,236
2022-04-06,Brooklyn,Public Safety,82
2022-04-06,Brooklyn,Sanitation,347
2022-04-06,Brooklyn,Street Condition,221
2022-04-06,Brooklyn,Traffic,699
2022-04-06,Brooklyn,Water,158
2022-04-06,Manhattan,Housing,405
2022-04-06,Manhattan,Noise,314
2022-04-06,Manhattan,Other,235
2022-04-06,Manhattan,Public Safety,186
2022-04-06,Manhattan,Sanitation,97
2022-04-06,Manhattan,Street Condition,116
2022-04-06,Manhattan,Traffic,175
2022-04-06,Manhattan,Water,35
2022-04-06,Queens,Housing,262
2022-04-06,Queens,Noise,190
2022-04-06,Queens,Other,203
2022-04-06,Queens,Public Safety,83
2022-04-06,Queens,Sanitation,107
2022-04-06,Queens,Street Condition,214
2022-04-06,Queens,Traffic,559
2022-04-06,Queens,Water,96
2022-04-06,Staten Island,Housing,33
2022-04-06,Staten Island,Noise,14
2022-04-06,Staten Island,Other,40
2022-04-06,Staten Island,Public Safety,4
2022-04-06,Staten Island,Sanitation,55
2022-04-06,Staten Island,Street Condition,96
2022-04-06,Staten Island,Traffic,59
2022-04-06,Staten Island,Water,35
2022-04-07,Bronx,Housing,584
2022-04-07,Bronx,Noise,288
2022-04-07,Bronx,Other,117
2022-04-07,Bronx,Public Safety,35
2022-04-07,Bronx,Sanitation,65
2022-04-07,Bronx,Street Condition,176
2022-04-07,Bronx,Traffic,319
2022-04-07,Bronx,Water,70
2022-04-07,Brooklyn,Housing,572
2022-04-07,Brooklyn,Noise,258
2022-04-07,Brooklyn,Other,284
2022-04-07,Brooklyn,Public Safety,65
2022-04-07,Brooklyn,Sanitation,254
2022-04-07,Brooklyn,Street Condition,263
2022-04-07,Brooklyn,Traffic,707
2022-04-07,Brooklyn,Water,140
2022-04-07,Manhattan,Housing,364
2022-04-07,Manhattan,Noise,315
2022-04-07,Manhattan,Other,208
2022-04-07,Manhattan,Public Safety,151
2022-04-07,Manhattan,Sanitation,95
2022-04-07,Manhattan,Street Condition,193
2022-04-07,Manhattan,Traffic,200
2022-04-07,Manhattan,Water,53
2022-04-07,Queens,Housing,218
2022-04-07,Queens,Noise,200
2022-04-07,Queens,Other,239
2022-04-07,Queens,Public Safety,68
2022-04-07,Queens,Sanitation,114
2022-04-07,Queens,Street Condition,280
2022-04-07,Queens,Traffic,563
2022-04-07,Queens,Water,106
2022-04-07,Staten Island,Housing,36
2022-04-07,Staten Island,Noise,25
2022-04-07,Staten Island,Other,63
2022-04-07,Staten Island,Public Safety,6
2022-04-07,Staten Island,Sanitation,85
2022-04-07,Staten Island,Street Condition,81
2022-04-07,Staten Island,Traffic,47
2022-04-07,Staten Island,Water,48
2022-04-08,Bronx,Housing,419
2022-04-08,Bronx,Noise,722
2022-04-08,Bronx,Other,118
2022-04-08,Bronx,Public Safety,31
2022-04-08,Bronx,Sanitation,72
2022-04-08,Bronx,Street Condition,207
2022-04-08,Bronx,Traffic,371
2022-04-08,Bronx,Water,90
2022-04-08,Brooklyn,Housing,366
2022-04-08,Brooklyn,Noise,523
2022-04-08,Brooklyn,Other,353
2022-04-08,Brooklyn,Public Safety,81
2022-04-08,Brooklyn,Sanitation,207
2022-04-08,Brooklyn,Street Condition,329
2022-04-08,Brooklyn,Traffic,787
2022-04-08,Brooklyn,Water,125
2022-04-08,Manhattan,Housing,288
2022-04-08,Manhattan,Noise,675
2022-04-08,Manhattan,Other,268
2022-04-08,Manhattan,Public Safety,195
2022-04-08,Manhattan,Sanitation,78
2022-04-08,Manhattan,Street Condition,168
2022-04-08,Manhattan,Traffic,247
2022-04-08,Manhattan,Water,60
2022-04-08,Queens,Housing,162
2022-04-08,Queens,Noise,353
2022-04-08,Queens,Other,291
2022-04-08,Queens,Public Safety,71
2022-04-08,Queens,Sanitation,117
2022-04-08,Queens,Street Condition,412
2022-04-08,Queens,Traffic,646
2022-04-08,Queens,Water,91
2022-04-08,Staten Island,Housing,36
2022-04-08,Staten Island,Noise,50
2022-04-08,Staten Island,Other,71
2022-04-08,Staten Island,Public Safety,8
2022-04-08,Staten Island,Sanitation,73
2022-04-08,Staten Island,Street Condition,101
2022-04-08,Staten Island,Traffic,62
2022-04-08,Staten Island,Water,48
2022-04-09,Bronx,Housing,452
2022-04-09,Bronx,Noise,797
2022-04-09,Bronx,Other,91
2022-04-09,Bronx,Public Safety,24
2022-04-09,Bronx,Sanitation,48
2022-04-09,Bronx,Street Condition,68
2022-04-09,Bronx,Traffic,315
2022-04-09,Bronx,Water,30
2022-04-09,Brooklyn,Housing,242
2022-04-09,Brooklyn,Noise,620
2022-04-09,Brooklyn,Other,186
2022-04-09,Brooklyn,Public Safety,69
2022-04-09,Brooklyn,Sanitation,154
2022-04-09,Brooklyn,Street Condition,133
2022-04-09,Brooklyn,Traffic,624
2022-04-09,Brooklyn,Water,68
2022-04-09,Manhattan,Housing,200
2022-04-09,Manhattan,Noise,800
2022-04-09,Manhattan,Other,201
2022-04-09,Manhattan,Public Safety,179
2022-04-09,Manhattan,Sanitation,64
2022-04-09,Manhattan,Street Condition,83
2022-04-09,Manhattan,Traffic,166
2022-04-09,Manhattan,Water,30
2022-04-09,Queens,Housing,129
2022-04-09,Queens,Noise,466
2022-04-09,Queens,Other,158
2022-04-09,Queens,Public Safety,43
2022-04-09,Queens,Sanitation,91
2022-04-09,Queens,Street Condition,155
2022-04-09,Queens,Traffic,601
2022-04-09,Queens,Water,65
2022-04-09,Staten Island,Housing,13
2022-04-09,Staten Island,Noise,61
2022-04-09,Staten Island,Other,33
2022-04-09,Staten Island,Public Safety,6
2022-04-09,Staten Island,Sanitation,61
2022-04-09,Staten Island,Street Condition,56
2022-04-09,Staten Island,Traffic,45
2022-04-09,Staten Island,Water,12
2022-04-10,Bronx,Housing,500
2022-04-10,Bronx,Noise,426
2022-04-10,Bronx,Other,58
2022-04-10,Bronx,Public Safety,24
2022-04-10,Bronx,Sanitation,41
2022-04-10,Bronx,Street Condition,44
2022-04-10,Bronx,Traffic,350
2022-04-10,Bronx,Water,27
2022-04-10,Brooklyn,Housing,278
2022-04-10,Brooklyn,Noise,473
2022-04-10,Brooklyn,Other,175
2022-04-10,Brooklyn,Public Safety,40
2022-04-10,Brooklyn,Sanitation,136
2022-04-10,Brooklyn,Street Condition,133
2022-04-10,Brooklyn,Traffic,697
2022-04-10,Brooklyn,Water,46
2022-04-10,Manhattan,Housing,220
2022-04-10,Manhattan,Noise,633
2022-04-10,Manhattan,Other,139
2022-04-10,Manhattan,Public Safety,135
2022-04-10,Manhattan,Sanitation,58
2022-04-10,Manhattan,Street Condition,57
2022-04-10,Manhattan,Traffic,153
2022-04-10,Manhattan,Water,23
2022-04-10,Queens,Housing,166
2022-04-10,Queens,Noise,421
2022-04-10,Queens,Other,173
2022-04-10,Queens,Public Safety,54
2022-04-10,Queens,Sanitation,87
2022-04-10,Queens,Street Condition,154
2022-04-10,Queens,Traffic,629
2022-04-10,Queens,Water,43
2022-04-10,Staten Island,Housing,11
2022-04-10,Staten Island,Noise,42
2022-04-10,Staten Island,Other,32
2022-04-10,Staten Island,Public Safety,8
2022-04-10,Staten Island,Sanitation,48
2022-04-10,Staten Island,Street Condition,55
2022-04-10,Staten Island,Traffic,46
2022-04-10,Staten Island,Water,17
2022-04-11,Bronx,Housing,639
2022-04-11,Bronx,Noise,317
2022-04-11,Bronx,Other,124
2022-04-11,Bronx,Public Safety,31
2022-04-11,Bronx,Sanitation,100
2022-04-11,Bronx,Street Condition,151
2022-04-11,Bronx,Traffic,377
2022-04-11,Bronx,Water,67
2022-04-11,Brooklyn,Housing,493
2022-04-11,Brooklyn,Noise,332
2022-04-11,Brooklyn,Other,270
2022-04-11,Brooklyn,Public Safety,82
2022-04-11,Brooklyn,Sanitation,184
2022-04-11,Brooklyn,Street Condition,223
2022-04-11,Brooklyn,Traffic,832
2022-04-11,Brooklyn,Water,97
2022-04-11,Manhattan,Housing,376
2022-04-11,Manhattan,Noise,431
2022-04-11,Manhattan,Other,274
2022-04-11,Manhattan,Public Safety,185
2022-04-11,Manhattan,Sanitation,98
2022-04-11,Manhattan,Street Condition,146
2022-04-11,Manhattan,Traffic,235
2022-04-11,Manhattan,Water,53
2022-04-11,Queens,Housing,198
2022-04-11,Queens,Noise,291
2022-04-11,Queens,Other,265
2022-04-11,Queens,Public Safety,77
2022-04-11,Queens,Sanitation,116
2022-04-11,Queens,Street Condition,307
2022-04-11,Queens,Traffic,690
2022-04-11,Queens,Water,86
2022-04-11,Staten Island,Housing,35
2022-04-11,Staten Island,Noise,30
2022-04-11,Staten Island,Other,71
2022-04-11,Staten Island,Public Safety,8
2022-04-11,Staten Island,Sanitation,54
2022-04-11,Staten Island,Street Condition,108
2022-04-11,Staten Island,Traffic,66
2022-04-11,Staten Island,Water,33
2022-04-12,Bronx,Housing,469
2022-04-12,Bronx,Noise,537
2022-04-12,Bronx,Other,146
2022-04-12,Bronx,Public Safety,27
2022-04-12,Bronx,Sanitation,73
2022-04-12,Bronx,Street Condition,144
2022-04-12,Bronx,Traffic,345
2022-04-12,Bronx,Water,73
2022-04-12,Brooklyn,Housing,452
2022-04-12,Brooklyn,Noise,466
2022-04-12,Brooklyn,Other,238
2022-04-12,Brooklyn,Public Safety,76
2022-04-12,Brooklyn,Sanitation,165
2022-04-12,Brooklyn,Street Condition,204
2022-04-12,Brooklyn,Traffic,661
2022-04-12,Brooklyn,Water,72
2022-04-12,Manhattan,Housing,310
2022-04-12,Manhattan,Noise,694
2022-04-12,Manhattan,Other,257
2022-04-12,Manhattan,Public Safety,194
2022-04-12,Manhattan,Sanitation,75
2022-04-12,Manhattan,Street Condition,91
2022-04-12,Manhattan,Traffic,213
2022-04-12,Manhattan,Water,53
2022-04-12,Queens,Housing,193
2022-04-12,Queens,Noise,323
2022-04-12,Queens,Other,220
2022-04-12,Queens,Public Safety,51
2022-04-12,Queens,Sanitation,116
2022-04-12,Queens,Street Condition,237
2022-04-12,Queens,Traffic,654
2022-04-12,Queens,Water,103
2022-04-12,Staten Island,Housing,31
2022-04-12,Staten Island,Noise,56
2022-04-12,Staten Island,Other,40
2022-04-12,Staten Island,Public Safety,7
2022-04-12,Staten Island,Sanitation,55
2022-04-12,Staten Island,Street Condition,90
2022-04-12,Staten Island,Traffic,55
2022-04-12,Staten Island,Water,26
2022-04-13,Bronx,Housing,394
2022-04-13,Bronx,Noise,539
2022-04-13,Bronx,Other,133
2022-04-13,Bronx,Public Safety,22
2022-04-13,Bronx,Sanitation,69
2022-04-13,Bronx,Street Condition,115
2022-04-13,Bronx,Traffic,335
2022-04-13,Bronx,Water,56
2022-04-13,Brooklyn,Housing,381
2022-04-13,Brooklyn,Noise,427
2022-04-13,Brooklyn,Other,291
2022-04-13,Brooklyn,Public Safety,87
2022-04-13,Brooklyn,Sanitation,200
2022-04-13,Brooklyn,Street Condition,191
2022-04-13,Brooklyn,Traffic,710
2022-04-13,Brooklyn,Water,98
2022-04-13,Manhattan,Housing,263
2022-04-13,Manhattan,Noise,703
2022-04-13,Manhattan,Other,266
2022-04-13,Manhattan,Public Safety,191
2022-04-13,Manhattan,Sanitation,78
2022-04-13,Manhattan,Street Condition,139
2022-04-13,Manhattan,Traffic,217
2022-04-13,Manhattan,Water,48
2022-04-13,Queens,Housing,148
2022-04-13,Queens,Noise,318
2022-04-13,Queens,Other,243
2022-04-13,Queens,Public Safety,63
2022-04-13,Queens,Sanitation,98
2022-04-13,Queens,Street Condition,288
2022-04-13,Queens,Traffic,712
2022-04-13,Queens,Water,96
2022-04-13,Staten Island,Housing,35
2022-04-13,Staten Island,Noise,36
2022-04-13,Staten Island,Other,46
2022-04-13,Staten Island,Public Safety,15
2022-04-13,Staten Island,Sanitation,74
2022-04-13,Staten Island,Street Condition,101
2022-04-13,Staten Island,Traffic,48
2022-04-13,Staten Island,Water,35
2022-04-14,Bronx,Housing,418
2022-04-14,Bronx,Noise,470
2022-04-14,Bronx,Other,107
2022-04-14,Bronx,Public Safety,20
2022-04-14,Bronx,Sanitation,68
2022-04-14,Bronx,Street Condition,117
2022-04-14,Bronx,Traffic,354
2022-04-14,Bronx,Water,44
2022-04-14,Brooklyn,Housing,407
2022-04-14,Brooklyn,Noise,424
2022-04-14,Brooklyn,Other,286
2022-04-14,Brooklyn,Public Safety,75
2022-04-14,Brooklyn,Sanitation,217
2022-04-14,Brooklyn,Street Condition,228
2022-04-14,Brooklyn,Traffic,623
2022-04-14,Brooklyn,Water,105
2022-04-14,Manhattan,Housing,269
2022-04-14,Manhattan,Noise,536
2022-04-14,Manhattan,Other,255
2022-04-14,Manhattan,Public Safety,191
2022-04-14,Manhattan,Sanitation,88
2022-04-14,Manhattan,Street Condition,95
2022-04-14,Manhattan,Traffic,205
2022-04-14,Manhattan,Water,42
2022-04-14,Queens,Housing,229
2022-04-14,Queens,Noise,289
2022-04-14,Queens,Other,252
2022-04-14,Queens,Public Safety,74
2022-04-14,Queens,Sanitation,113
2022-04-14,Queens,Street Condition,269
2022-04-14,Queens,Traffic,645
2022-04-14,Queens,Water,82
2022-04-14,Staten Island,Housing,46
2022-04-14,Staten Island,Noise,46
2022-04-14,Staten Island,Other,47
2022-04-14,Staten Island,Public Safety,4
2022-04-14,Staten Island,Sanitation,50
2022-04-14,Staten Island,Street Condition,85
2022-04-14,Staten Island,Traffic,65
2022-04-14,Staten Island,Water,44
2022-04-15,Bronx,Housing,379
2022-04-15,Bronx,Noise,508
2022-04-15,Bronx,Other,95
2022-04-15,Bronx,Public Safety,20
2022-04-15,Bronx,Sanitation,64
2022-04-15,Bronx,Street Condition,73
2022-04-15,Bronx,Traffic,278
2022-04-15,Bronx,Water,48
2022-04-15,Brooklyn,Housing,305
2022-04-15,Brooklyn,Noise,491
2022-04-15,Brooklyn,Other,275
2022-04-15,Brooklyn,Public Safety,68
2022-04-15,Brooklyn,Sanitation,147
2022-04-15,Brooklyn,Street Condition,135
2022-04-15,Brooklyn,Traffic,552
2022-04-15,Brooklyn,Water,72
2022-04-15,Manhattan,Housing,239
2022-04-15,Manhattan,Noise,667
2022-04-15,Manhattan,Other,227
2022-04-15,Manhattan,Public Safety,194
2022-04-15,Manhattan,Sanitation,59
2022-04-15,Manhattan,Street Condition,70
2022-04-15,Manhattan,Traffic,202
2022-04-15,Manhattan,Water,29
2022-04-15,Queens,Housing,126
2022-04-15,Queens,Noise,372
2022-04-15,Queens,Other,221
2022-04-15,Queens,Public Safety,57
2022-04-15,Queens,Sanitation,121
2022-04-15,Queens,Street Condition,225
2022-04-15,Queens,Traffic,600
2022-04-15,Queens,Water,108
2022-04-15,Staten Island,Housing,18
2022-04-15,Staten Island,Noise,36
2022-04-15,Staten Island,Other,36
2022-04-15,Staten Island,Public Safety,5
2022-04-15,Staten Island,Sanitation,70
2022-04-15,Staten Island,Street Condition,46
2022-04-15,Staten Island,Traffic,58
2022-04-15,Staten Island,Water,37
2022-04-16,Bronx,Housing,294
2022-04-16,Bronx,Noise,563
2022-04-16,Bronx,Other,74
2022-04-16,Bronx,Public Safety,21
2022-04-16,Bronx,Sanitation,38
2022-04-16,Bronx,Street Condition,51
2022-04-16,Bronx,Traffic,313
2022-04-16,Bronx,Water,52
2022-04-16,Brooklyn,Housing,272
2022-04-16,Brooklyn,Noise,517
2022-04-16,Brooklyn,Other,152
2022-04-16,Brooklyn,Public Safety,59
2022-04-16,Brooklyn,Sanitation,122
2022-04-16,Brooklyn,Street Condition,83
2022-04-16,Brooklyn,Traffic,502
2022-04-16,Brooklyn,Water,64
2022-04-16,Manhattan,Housing,203
2022-04-16,Manhattan,Noise,681
2022-04-16,Manhattan,Other,162
2022-04-16,Manhattan,Public Safety,153
2022-04-16,Manhattan,Sanitation,71
2022-04-16,Manhattan,Street Condition,52
2022-04-16,Manhattan,Traffic,132
2022-04-16,Manhattan,Water,18
2022-04-16,Queens,Housing,147
2022-04-16,Queens,Noise,433
2022-04-16,Queens,Other,143
2022-04-16,Queens,Public Safety,49
2022-04-16,Queens,Sanitation,117
2022-04-16,Queens,Street Condition,126
2022-04-16,Queens,Traffic,538
2022-04-16,Queens,Water,62
2022-04-16,Staten Island,Housing,9
2022-04-16,Staten Island,Noise,65
2022-04-16,Staten Island,Other,37
2022-04-16,Staten Island,Public Safety,3
2022-04-16,Staten Island,Sanitation,55
2022-04-16,Staten Island,Street Condition,46
2022-04-16,Staten Island,Traffic,50
2022-04-16,Staten Island,Water,16
2022-04-17,Bronx,Housing,387
2022-04-17,Bronx,Noise,452
2022-04-17,Bronx,Other,66
2022-04-17,Bronx,Public Safety,18
2022-04-17,Bronx,Sanitation,34
2022-04-17,Bronx,Street Condition,50
2022-04-17,Bronx,Traffic,258
2022-04-17,Bronx,Water,20
2022-04-17,Brooklyn,Housing,327
2022-04-17,Brooklyn,Noise,491
2022-04-17,Brooklyn,Other,125
2022-04-17,Brooklyn,Public Safety,61
2022-04-17,Brooklyn,Sanitation,88
2022-04-17,Brooklyn,Street Condition,80
2022-04-17,Brooklyn,Traffic,518
2022-04-17,Brooklyn,Water,34
2022-04-17,Manhattan,Housing,348
2022-04-17,Manhattan,Noise,430
2022-04-17,Manhattan,Other,136
2022-04-17,Manhattan,Public Safety,86
2022-04-17,Manhattan,Sanitation,51
2022-04-17,Manhattan,Street Condition,52
2022-04-17,Manhattan,Traffic,113
2022-04-17,Manhattan,Water,22
2022-04-17,Queens,Housing,179
2022-04-17,Queens,Noise,451
2022-04-17,Queens,Other,144
2022-04-17,Queens,Public Safety,55
2022-04-17,Queens,Sanitation,69
2022-04-17,Queens,Street Condition,74
2022-04-17,Queens,Traffic,515
2022-04-17,Queens,Water,44
2022-04-17,Staten Island,Housing,16
2022-04-17,Staten Island,Noise,31
2022-04-17,Staten Island,Other,22
2022-04-17,Staten Island,Public Safety,2
2022-04-17,Staten Island,Sanitation,43
2022-04-17,Staten Island,Street Condition,20
2022-04-17,Staten Island,Traffic,50
2022-04-17,Staten Island,Water,6
2022-04-18,Bronx,Housing,728
2022-04-18,Bronx,Noise,237
2022-04-18,Bronx,Other,114
2022-04-18,Bronx,Public Safety,30
2022-04-18,Bronx,Sanitation,56
2022-04-18,Bronx,Street Condition,188
2022-04-18,Bronx,Traffic,297
2022-04-18,Bronx,Water,68
2022-04-18,Brooklyn,Housing,588
2022-04-18,Brooklyn,Noise,261
2022-04-18,Brooklyn,Other,246
2022-04-18,Brooklyn,Public Safety,61
2022-04-18,Brooklyn,Sanitation,149
2022-04-18,Brooklyn,Street Condition,212
2022-04-18,Brooklyn,Traffic,517
2022-04-18,Brooklyn,Water,106
2022-04-18,Manhattan,Housing,465
2022-04-18,Manhattan,Noise,286
2022-04-18,Manhattan,Other,249
2022-04-18,Manhattan,Public Safety,205
2022-04-18,Manhattan,Sanitation,99
2022-04-18,Manhattan,Street Condition,115
2022-04-18,Manhattan,Traffic,170
2022-04-18,Manhattan,Water,41
2022-04-18,Queens,Housing,280
2022-04-18,Queens,Noise,218
2022-04-18,Queens,Other,225
2022-04-18,Queens,Public Safety,47
2022-04-18,Queens,Sanitation,109
2022-04-18,Queens,Street Condition,295
2022-04-18,Queens,Traffic,597
2022-04-18,Queens,Water,166
2022-04-18,Staten Island,Housing,23
2022-04-18,Staten Island,Noise,21
2022-04-18,Staten Island,Other,47
2022-04-18,Staten Island,Public Safety,7
2022-04-18,Staten Island,Sanitation,82
2022-04-18,Staten Island,Street Condition,117
2022-04-18,Staten Island,Traffic,55
2022-04-18,Staten Island,Water,30
2022-04-19,Bronx,Housing,950
2022-04-19,Bronx,Noise,224
2022-04-19,Bronx,Other,126
2022-04-19,Bronx,Public Safety,32
2022-04-19,Bronx,Sanitation,61
2022-04-19,Bronx,Street Condition,208
2022-04-19,Bronx,Traffic,306
2022-04-19,Bronx,Water,164
2022-04-19,Brooklyn,Housing,621
2022-04-19,Brooklyn,Noise,288
2022-04-19,Brooklyn,Other,253
2022-04-19,Brooklyn,Public Safety,80
2022-04-19,Brooklyn,Sanitation,157
2022-04-19,Brooklyn,Street Condition,319
2022-04-19,Brooklyn,Traffic,573
2022-04-19,Brooklyn,Water,196
2022-04-19,Manhattan,Housing,421
2022-04-19,Manhattan,Noise,333
2022-04-19,Manhattan,Other,202
2022-04-19,Manhattan,Public Safety,143
2022-04-19,Manhattan,Sanitation,88
2022-04-19,Manhattan,Street Condition,173
2022-04-19,Manhattan,Traffic,173
2022-04-19,Manhattan,Water,87
2022-04-19,Queens,Housing,329
2022-04-19,Queens,Noise,206
2022-04-19,Queens,Other,232
2022-04-19,Queens,Public Safety,57
2022-04-19,Queens,Sanitation,115
2022-04-19,Queens,Street Condition,292
2022-04-19,Queens,Traffic,552
2022-04-19,Queens,Water,153
